Date,Open,High,Low,True Range,1D,,,,,,,
24/08/2017,4137.600098,4376.390137,4130.259766,246.130371,5.18%,,,,,,,
23/08/2017,4089.01001,4255.779785,4078.409912,177.369873,7.90%,,,,,,,
22/08/2017,3998.350098,4128.759766,3674.580078,454.179688,7.03%,,,,,,,
21/08/2017,4090.47998,4109.140137,3988.600098,120.540039,2.95%,,,,,,,
20/08/2017,4189.310059,4196.290039,4069.879883,126.410156,4.82%,,,,,,,
19/08/2017,4137.75,4243.259766,3970.550049,272.709717,7.25%,,,,,,,
18/08/2017,4324.339844,4370.129883,4015.399902,354.729981,6.79%,,,,,,,
17/08/2017,4384.439941,4484.700195,4243.709961,240.990234,7.47%,,,,,,,
16/08/2017,4200.339844,4381.22998,3994.419922,386.810058,10.82%,,,,,,,
15/08/2017,4326.990234,4455.970215,3906.179932,549.790283,10.89%,,,,,,,
14/08/2017,4066.100098,4325.129883,3989.159912,335.969971,8.85%,,,,,,,
13/08/2017,3880.040039,4208.390137,3857.800049,350.590088,9.41%,,,,,,,
12/08/2017,3650.629883,3949.919922,3613.699951,336.219971,9.54%,,,,,,,
11/08/2017,3373.820068,3679.719971,3372.120117,307.599854,6.61%,,,,,,,
10/08/2017,3341.840088,3453.449951,3319.469971,133.97998,4.52%,,,,,,,
09/08/2017,3420.399902,3422.76001,3247.669922,175.090088,4.66%,,,,,,,
08/08/2017,3370.219971,3484.850098,3345.830078,139.02002,5.54%,,,,,,,
07/08/2017,3212.780029,3397.679932,3180.889893,216.790039,5.44%,,,,,,,
06/08/2017,3257.610107,3293.290039,3155.600098,137.689941,9.54%,,,,,,,
05/08/2017,2897.629883,3290.01001,2874.830078,415.179932,10.17%,,,,,,,
04/08/2017,2806.929932,2899.330078,2743.719971,155.610107,5.24%,,,,,,,
03/08/2017,2709.560059,2813.310059,2685.139893,128.170166,4.07%,,,,,,,
02/08/2017,2727.129883,2762.530029,2668.590088,93.939941,5.74%,,,,,,,
01/08/2017,2871.300049,2921.350098,2685.610107,235.739991,7.32%,,,,,,,
31/07/2017,2763.23999,2889.620117,2720.610107,169.01001,5.19%,,,,,,,
30/07/2017,2724.389893,2758.530029,2644.850098,113.679931,4.09%,,,,,,,
29/07/2017,2807.02002,2808.76001,2692.800049,115.959961,6.23%,,,,,,,
28/07/2017,2679.72998,2897.449951,2679.72998,217.719971,7.52%,,,,,,,
27/07/2017,2538.709961,2693.320068,2529.340088,163.97998,6.28%,,,,,,,
26/07/2017,2577.77002,2610.76001,2450.800049,159.959961,8.11%,,,,,,,
25/07/2017,2757.5,2768.080078,2480.959961,287.120117,6.68%,,,,,,,
24/07/2017,2732.699951,2777.26001,2699.189941,78.070069,4.56%,,,,,,,
23/07/2017,2808.100098,2832.179932,2653.939941,178.239991,7.18%,,,,,,,
22/07/2017,2668.629883,2862.419922,2657.709961,204.709961,7.42%,,,,,,,
21/07/2017,2838.409912,2838.409912,2621.850098,216.559814,18.67%,,,,,,,
20/07/2017,2269.889893,2900.699951,2269.889893,630.810058,16.52%,,,,,,,
19/07/2017,2323.080078,2397.169922,2260.22998,136.939942,8.05%,,,,,,,
18/07/2017,2233.52002,2387.610107,2164.77002,222.840087,13.47%,,,,,,,
17/07/2017,1932.619995,2230.48999,1932.619995,297.869995,12.89%,,,,,,,
16/07/2017,1991.97998,2058.77002,1843.030029,215.739991,10.23%,,,,,,,
15/07/2017,2230.120117,2231.139893,1990.410034,240.729859,8.91%,,,,,,,
14/07/2017,2360.590088,2363.25,2183.219971,180.030029,5.50%,,,,,,,
13/07/2017,2402.699951,2425.219971,2340.830078,84.389893,4.99%,,,,,,,
12/07/2017,2332.77002,2423.709961,2275.139893,148.570068,5.56%,,,,,,,
11/07/2017,2385.889893,2413.469971,2296.810059,116.659912,6.59%,,,,,,,
10/07/2017,2525.25,2537.159912,2321.129883,216.030029,6.49%,,,,,,,
09/07/2017,2572.610107,2635.48999,2517.590088,117.899902,3.91%,,,,,,,
08/07/2017,2520.27002,2571.340088,2492.310059,79.030029,9.51%,,,,,,,
07/07/2017,2608.590088,2916.139893,2498.870117,417.269776,8.67%,,,,,,,
06/07/2017,2608.100098,2616.719971,2581.689941,35.03003,2.29%,,,,,,,
05/07/2017,2602.870117,2622.649902,2538.550049,84.099853,3.05%,,,,,,,
04/07/2017,2561,2631.590088,2559.350098,72.23999,3.74%,,,,,,,
03/07/2017,2498.560059,2595,2480.469971,114.530029,4.80%,,,,,,,
02/07/2017,2436.399902,2514.280029,2394.840088,119.439941,4.32%,,,,,,,
01/07/2017,2492.600098,2515.27002,2419.22998,96.04004,3.48%,,,,,,,
30/06/2017,2539.23999,2559.25,2478.429932,80.820068,3.10%,,,,,,,
29/06/2017,2567.560059,2588.830078,2510.47998,78.350098,3.88%,,,,,,,
28/06/2017,2553.030029,2603.97998,2484.419922,119.560058,6.84%,,,,,,,
27/06/2017,2478.449951,2552.449951,2332.98999,219.459961,8.85%,,,,,,,
26/06/2017,2590.570068,2615.25,2376.290039,238.959961,7.08%,,,,,,,
25/06/2017,2607.25,2682.26001,2552.120117,130.139893,5.57%,,,,,,,
24/06/2017,2738.52002,2757.939941,2583.189941,174.75,4.31%,,,,,,,
23/06/2017,2707.340088,2765.169922,2706.370117,58.799805,2.60%,,,,,,,
22/06/2017,2691.030029,2723.73999,2642.360107,81.379883,3.56%,,,,,,,
21/06/2017,2709.429932,2772.01001,2660.399902,111.610108,5.50%,,,,,,,
20/06/2017,2591.26001,2763.449951,2589.820068,173.629883,5.64%,,,,,,,
19/06/2017,2549.030029,2662.850098,2549.030029,113.820069,4.89%,,,,,,,
18/06/2017,2655.350098,2662.100098,2516.330078,145.77002,6.88%,,,,,,,
17/06/2017,2514.01001,2685.189941,2484.959961,200.22998,7.19%,,,,,,,
16/06/2017,2469.570068,2539.919922,2385.149902,154.77002,9.53%,,,,,,,
15/06/2017,2499.580078,2534.709961,2212.959961,321.75,12.80%,,,,,,,
14/06/2017,2716.879883,2786.830078,2412.939941,373.890137,9.56%,,,,,,,
13/06/2017,2680.909912,2789.040039,2650.379883,138.660156,10.45%,,,,,,,
12/06/2017,2953.219971,2997.26001,2518.560059,478.699951,10.79%,,,,,,,
11/06/2017,2942.409912,2996.600098,2840.530029,156.070069,6.37%,,,,,,,
10/06/2017,2828.139893,2950.98999,2746.550049,204.439941,5.53%,,,,,,,
09/06/2017,2807.439941,2901.709961,2795.620117,106.089844,4.60%,,,,,,,
08/06/2017,2720.48999,2815.300049,2670.949951,144.350098,5.46%,,,,,,,
07/06/2017,2869.379883,2869.379883,2700.560059,168.819824,8.88%,,,,,,,
06/06/2017,2690.840088,2999.909912,2690.840088,309.069824,9.67%,,,,,,,
05/06/2017,2512.399902,2686.810059,2510.219971,176.590088,6.08%,,,,,,,
04/06/2017,2547.790039,2585.889893,2452.540039,133.349854,5.85%,,,,,,,
03/06/2017,2493.719971,2581.909912,2423.570068,158.339844,5.69%,,,,,,,
02/06/2017,2404.030029,2488.550049,2373.320068,115.229981,6.02%,,,,,,,
01/06/2017,2288.330078,2448.389893,2288.330078,160.059815,7.44%,,,,,,,
31/05/2017,2187.189941,2311.080078,2145.570068,165.51001,7.60%,,,,,,,
30/05/2017,2255.360107,2301.959961,2124.570068,177.389893,8.74%,,,,,,,
29/05/2017,2159.429932,2307.050049,2107.169922,199.880127,10.06%,,,,,,,
28/05/2017,2054.080078,2267.340088,2054.080078,213.26001,14.06%,,,,,,,
27/05/2017,2196.27002,2260.199951,1855.829956,404.369995,19.52%,,,,,,,
26/05/2017,2320.889893,2573.790039,2071.98999,501.800049,20.04%,,,,,,,
25/05/2017,2446.23999,2763.709961,2285.300049,478.409912,14.66%,,,,,,,
24/05/2017,2321.370117,2523.719971,2321.370117,202.349854,7.86%,,,,,,,
23/05/2017,2191.560059,2320.820068,2178.5,142.320068,10.48%,,,,,,,
22/05/2017,2043.189941,2303.899902,2017.869995,286.029907,8.89%,,,,,,,
21/05/2017,2067.030029,2119.080078,2037.5,81.580078,4.82%,,,,,,,
20/05/2017,1984.23999,2084.72998,1974.920044,109.809936,5.91%,,,,,,,
19/05/2017,1897.369995,2004.52002,1890.25,114.27002,5.82%,,,,,,,
18/05/2017,1818.699951,1904.47998,1807.119995,97.359985,8.67%,,,,,,,
17/05/2017,1726.72998,1864.050049,1661.910034,202.140015,8.66%,,,,,,,
16/05/2017,1741.699951,1785.939941,1686.540039,99.399902,5.63%,,,,,,,
15/05/2017,1808.439941,1812.800049,1708.540039,104.26001,4.42%,,,,,,,
14/05/2017,1800.859985,1831.420044,1776.619995,54.800049,6.29%,,,,,,,
13/05/2017,1723.119995,1812.98999,1651.079956,161.910034,8.78%,,,,,,,
12/05/2017,1845.76001,1856.150024,1694.01001,162.140014,7.88%,,,,,,,
11/05/2017,1780.369995,1873.930054,1755.349976,118.580078,5.35%,,,,,,,
10/05/2017,1756.52002,1788.439941,1719.099976,69.339965,5.41%,,,,,,,
09/05/2017,1723.890015,1833.48999,1716.300049,117.189941,7.63%,,,,,,,
08/05/2017,1596.920044,1723.349976,1596.920044,126.429932,5.17%,,,,,,,
07/05/2017,1579.469971,1596.719971,1559.76001,36.959961,2.35%,,,,,,,
06/05/2017,1556.810059,1578.800049,1542.5,36.300049,4.02%,,,,,,,
05/05/2017,1540.869995,1618.030029,1530.310059,87.71997,6.91%,,,,,,,
04/05/2017,1490.719971,1608.910034,1490.719971,118.190063,5.62%,,,,,,,
03/05/2017,1453.780029,1492.77002,1447.48999,45.28003,3.64%,,,,,,,
02/05/2017,1421.030029,1473.900024,1415.689941,58.210083,5.35%,,,,,,,
01/05/2017,1348.300049,1434.319946,1348.300049,86.019897,4.50%,,,,,,,
30/04/2017,1321.869995,1347.910034,1314.920044,32.98999,1.71%,,,,,,,
29/04/2017,1317.839966,1327.199951,1315.209961,11.98999,1.93%,,,,,,,
28/04/2017,1317.73999,1331.280029,1292.369995,38.910034,3.02%,,,,,,,
27/04/2017,1281.880005,1319.699951,1281.300049,38.399902,2.66%,,,,,,,
26/04/2017,1265.98999,1294.829956,1265.930054,28.899902,1.86%,,,,,,,
25/04/2017,1250.449951,1267.579956,1249.969971,17.609985,2.44%,,,,,,,
24/04/2017,1209.630005,1250.939941,1209.630005,41.309936,2.82%,,,,,,,
23/04/2017,1231.920044,1232.199951,1203.939941,28.26001,2.26%,,,,,,,
22/04/2017,1222.709961,1235.560059,1208.469971,27.090088,1.93%,,,,,,,
21/04/2017,1229.420044,1235.939941,1215.560059,20.379882,2.18%,,,,,,,
20/04/2017,1211.079956,1240.790039,1208.410034,32.380005,1.77%,,,,,,,
19/04/2017,1212.130005,1215.51001,1205.079956,10.430054,1.43%,,,,,,,
18/04/2017,1193.77002,1217.569946,1193.77002,23.799926,1.95%,,,,,,,
17/04/2017,1183.25,1194.900024,1172.650024,22.25,1.57%,,,,,,,
16/04/2017,1172.609985,1187.219971,1172.609985,14.609986,1.61%,,,,,,,
15/04/2017,1167.300049,1188,1164.959961,23.040039,2.31%,,,,,,,
14/04/2017,1170.329956,1190.800049,1159.790039,31.01001,3.35%,,,,,,,
13/04/2017,1201.02002,1205.890015,1156.439941,49.450074,2.48%,,,,,,,
12/04/2017,1204.810059,1207.140015,1196.76001,10.380005,1.30%,,,,,,,
11/04/2017,1187.459961,1208.069946,1187.459961,20.609985,1.34%,,,,,,,
10/04/2017,1187.300049,1190.339966,1179.040039,11.299927,1.56%,,,,,,,
09/04/2017,1176.569946,1197.209961,1171.859985,25.349976,2.04%,,,,,,,
08/04/2017,1172.650024,1184.97998,1162.579956,22.400024,1.93%,,,,,,,
07/04/2017,1178.939941,1186.579956,1163.390015,23.189941,3.81%,,,,,,,
06/04/2017,1125.810059,1188.369995,1125.810059,62.559936,3.70%,,,,,,,
05/04/2017,1134.140015,1135.089966,1113.630005,21.459961,2.50%,,,,,,,
04/04/2017,1145.52002,1156.439941,1120.52002,35.919921,3.84%,,,,,,,
03/04/2017,1102.949951,1151.73999,1102.949951,48.790039,3.74%,,,,,,,
02/04/2017,1080.609985,1107.589966,1075.449951,32.140015,2.93%,,,,,,,
01/04/2017,1071.709961,1091.719971,1061.089966,30.630005,3.84%,,,,,,,
31/03/2017,1026.640015,1074.920044,1026.640015,48.280029,3.72%,,,,,,,
30/03/2017,1042.209961,1049.290039,1020.039978,29.250061,3.27%,,,,,,,
29/03/2017,1046.079956,1055.130005,1015.880005,39.25,3.65%,,,,,,,
28/03/2017,1044.579956,1064.650024,1027.72998,36.920044,5.73%,,,,,,,
27/03/2017,972.054993,1046.400024,971.984009,74.416015,6.58%,,,,,,,
26/03/2017,974.015015,1007.960022,954.185974,53.774048,6.72%,,,,,,,
25/03/2017,936.539978,975.760986,903.713013,72.047973,8.58%,,,,,,,
24/03/2017,1038.449951,1040.469971,934.357971,106.112,6.44%,,,,,,,
23/03/2017,1050.050049,1058.01001,1028.930054,29.079956,6.05%,,,,,,,
22/03/2017,1120.650024,1120.650024,1014.210022,106.440002,8.22%,,,,,,,
21/03/2017,1055.359985,1122.430054,1055.359985,67.070069,4.50%,,,,,,,
20/03/2017,1037.23999,1063.030029,1036.680054,26.349975,6.12%,,,,,,,
19/03/2017,976.72998,1069.910034,976.72998,93.180054,11.35%,,,,,,,
18/03/2017,1099.689941,1114.069946,957.655029,156.414917,10.04%,,,,,,,
17/03/2017,1180.160034,1180.160034,1099.569946,80.590088,7.44%,,,,,,,
16/03/2017,1251.329956,1257.97998,1152.439941,105.540039,4.73%,,,,,,,
15/03/2017,1240.160034,1251.609985,1239.75,11.859985,1.46%,,,,,,,
14/03/2017,1232.160034,1244.810059,1220.719971,24.090088,1.82%,,,,,,,
13/03/2017,1221.780029,1237.369995,1217.030029,20.339966,3.06%,,,,,,,
12/03/2017,1176.619995,1226.97998,1175.359985,51.619995,5.78%,,,,,,,
11/03/2017,1116.319946,1193.829956,1116.319946,77.51001,11.38%,,,,,,,
10/03/2017,1189.359985,1270.469971,1077.25,193.219971,10.84%,,,,,,,
09/03/2017,1150.349976,1197.459961,1141.22998,56.229981,5.74%,,,,,,,
08/03/2017,1223.22998,1232.160034,1148.079956,84.080078,6.08%,,,,,,,
07/03/2017,1273.209961,1275.550049,1204.800049,70.75,3.24%,,,,,,,
06/03/2017,1267.469971,1276,1264.599976,11.400024,1.62%,,,,,,,
05/03/2017,1254.290039,1267.290039,1238.060059,29.22998,3.06%,,,,,,,
04/03/2017,1277.430054,1279.400024,1230.51001,48.890014,3.14%,,,,,,,
03/03/2017,1250.709961,1280.310059,1250.709961,29.600098,3.11%,,,,,,,
02/03/2017,1224.680054,1262.130005,1215.619995,46.51001,3.78%,,,,,,,
01/03/2017,1180.040039,1222.5,1179.689941,42.810059,2.72%,,,,,,,
28/02/2017,1180.719971,1193.25,1171.819946,21.430054,1.72%,,,,,,,
27/02/2017,1163.780029,1181.97998,1163.380005,18.599975,2.44%,,,,,,,
26/02/2017,1144.27002,1167.469971,1130.199951,37.27002,3.74%,,,,,,,
25/02/2017,1170.410034,1174.849976,1124.589966,50.26001,5.06%,,,,,,,
24/02/2017,1172.709961,1200.390015,1131.959961,68.430054,5.73%,,,,,,,
23/02/2017,1117.27002,1176.619995,1116.959961,59.660034,3.79%,,,,,,,
22/02/2017,1114.800049,1125.390015,1100.550049,24.839966,3.02%,,,,,,,
21/02/2017,1079.280029,1117.25,1076.930054,40.319946,3.77%,,,,,,,
20/02/2017,1048.689941,1080.48999,1041.689941,38.800049,2.47%,,,,,,,
19/02/2017,1054.76001,1056.810059,1043.459961,13.350098,1.31%,,,,,,,
18/02/2017,1049.209961,1061.099976,1046.959961,14.140015,2.03%,,,,,,,
17/02/2017,1026.119995,1053.170044,1025.640015,27.530029,2.64%,,,,,,,
16/02/2017,1007.650024,1033.369995,1007.650024,25.719971,1.64%,,,,,,,
15/02/2017,1006.210022,1008.840027,1001.580017,7.26001,1.63%,,,,,,,
14/02/2017,991.734985,1011.51001,986.471008,25.039002,2.56%,,,,,,,
13/02/2017,998.88501,1002.099976,976.002014,26.097962,1.69%,,,,,,,
12/02/2017,1003.52002,1004.76001,996.921021,7.838989,1.73%,,,,,,,
11/02/2017,988.89801,1009.289978,982.830017,26.459961,3.95%,,,,,,,
10/02/2017,995.632019,998.905029,946.690979,52.21405,8.82%,,,,,,,
09/02/2017,1064.699951,1088.98999,953.343994,135.645996,8.34%,,,,,,,
08/02/2017,1062.319946,1078.969971,1037.48999,41.479981,3.04%,,,,,,,
07/02/2017,1040.140015,1061.930054,1040.140015,21.790039,1.86%,,,,,,,
06/02/2017,1028.400024,1044.640015,1028.160034,16.479981,1.81%,,,,,,,
05/02/2017,1043.52002,1043.630005,1022.369995,21.26001,2.52%,,,,,,,
04/02/2017,1031.329956,1045.900024,1015.159973,30.740051,2.76%,,,,,,,
03/02/2017,1011.460022,1033.869995,1008.789978,25.080017,2.80%,,,,,,,
02/02/2017,990.000977,1013.52002,983.221008,30.299012,2.51%,,,,,,,
01/02/2017,970.940979,989.114014,970.742004,18.37201,3.77%,,,,,,,
31/01/2017,920.958984,972.018982,920.958984,51.059998,2.97%,,,,,,,
30/01/2017,920.151001,923.047974,919.473999,3.573975,0.43%,,,,,,,
29/01/2017,922.067017,923.41803,919.14801,4.27002,0.45%,,,,,,,
28/01/2017,919.810974,923.911011,919.810974,4.100037,0.62%,,,,,,,
27/01/2017,918.359009,923.223022,915.846008,7.377014,1.36%,,,,,,,
26/01/2017,902.39502,919.325989,902.223999,17.10199,1.61%,,,,,,,
25/01/2017,891.924011,903.252014,891.687012,11.565002,2.38%,,,,,,,
24/01/2017,910.677002,924.14502,892.286011,31.859009,2.34%,,,,,,,
23/01/2017,925.499023,928.265991,916.737976,11.528015,2.79%,,,,,,,
22/01/2017,922.205017,937.525024,897.564026,39.960998,4.01%,,,,,,,
21/01/2017,895.549011,927.367004,895.534973,31.832031,2.46%,,,,,,,
20/01/2017,898.171997,899.39801,887.007996,12.390014,1.84%,,,,,,,
19/01/2017,888.335022,904.614014,884.338013,20.276001,4.37%,,,,,,,
18/01/2017,909.372986,917.499023,858.304016,59.195007,8.36%,,,,,,,
17/01/2017,830.945984,910.560974,830.796021,79.764953,5.72%,,,,,,,
16/01/2017,821.78302,834.530029,820.270996,14.259033,1.51%,,,,,,,
15/01/2017,818.142029,823.307007,812.870972,10.436035,2.00%,,,,,,,
14/01/2017,825.142029,835.085022,812.455994,22.629028,4.46%,,,,,,,
13/01/2017,803.737,829.000977,780.002991,48.997986,7.71%,,,,,,,
12/01/2017,775.177979,826.245972,755.755981,70.489991,12.51%,,,,,,,
11/01/2017,908.11499,919.447998,762.765015,156.682983,9.45%,,,,,,,
10/01/2017,902.440002,914.872986,901.059998,13.812988,2.61%,,,,,,,
09/01/2017,913.244019,913.685974,879.807007,33.878967,4.92%,,,,,,,
08/01/2017,908.174988,942.723999,887.249023,55.474976,7.78%,,,,,,,
07/01/2017,903.487,908.585022,823.55603,85.028992,12.22%,,,,,,,
06/01/2017,1014.23999,1046.810059,883.94397,162.866089,19.17%,,,,,,,
05/01/2017,1156.72998,1191.099976,910.416992,280.682984,18.94%,,,,,,,
04/01/2017,1044.400024,1159.420044,1044.400024,115.02002,6.73%,,,,,,,
03/01/2017,1021.599976,1044.079956,1021.599976,22.47998,2.86%,,,,,,,
02/01/2017,998.617004,1031.390015,996.702026,34.687989,4.10%,,,,,,,
01/01/2017,963.65802,1003.080017,958.698975,44.381042,3.17%,,,,,,,
31/12/2016,960.627014,963.742981,947.236023,16.506958,2.79%,,,,,,,
30/12/2016,972.534973,972.534973,934.833008,37.701965,3.21%,,,,,,,
29/12/2016,975.125,979.396973,954.502991,24.893982,3.53%,,,,,,,
28/12/2016,934.830994,975.921021,934.830994,41.090027,4.23%,,,,,,,
27/12/2016,908.354004,940.047974,904.255005,35.792969,2.90%,,,,,,,
26/12/2016,896.905029,913.184021,896.89801,16.286011,2.97%,,,,,,,
25/12/2016,899.651978,899.651978,862.424011,37.227967,4.03%,,,,,,,
24/12/2016,922.179993,923.479004,886.335022,37.143982,5.64%,,,,,,,
23/12/2016,864.888,925.117004,864.677002,60.440002,6.12%,,,,,,,
22/12/2016,834.179993,875.781982,834.148987,41.632995,4.78%,,,,,,,
21/12/2016,800.643982,834.281006,799.405029,34.875977,2.82%,,,,,,,
20/12/2016,792.247009,801.336975,791.497009,9.839966,0.83%,,,,,,,
19/12/2016,790.692017,793.611023,790.320007,3.291016,0.63%,,,,,,,
18/12/2016,791.007996,794.737,788.026001,6.710999,0.91%,,,,,,,
17/12/2016,785.166016,792.508972,784.864014,7.644958,0.88%,,,,,,,
16/12/2016,778.963013,785.031982,778.963013,6.068969,0.62%,,,,,,,
15/12/2016,780.070007,781.434998,777.802002,3.632996,0.57%,,,,,,,
14/12/2016,780.005005,782.033997,776.838989,5.195008,1.01%,,,,,,,
13/12/2016,780.646973,788.460022,777.961975,10.498047,1.45%,,,,,,,
12/12/2016,770.039978,781.921997,770.039978,11.882019,1.37%,,,,,,,
11/12/2016,774.752014,774.797974,765.411987,9.385987,0.88%,,,,,,,
10/12/2016,773.02301,777.09198,772.909973,4.182007,0.59%,,,,,,,
09/12/2016,769.94397,774.528015,769.648987,4.879028,0.89%,,,,,,,
08/12/2016,768.075989,774.697998,765.945984,8.752014,1.34%,,,,,,,
07/12/2016,764.210999,771.54303,759.75,11.79303,1.23%,,,,,,,
06/12/2016,758.719971,765.622009,758.719971,6.902038,1.85%,,,,,,,
05/12/2016,773.393982,773.468018,751.713013,21.755005,1.78%,,,,,,,
04/12/2016,771.638,773.872009,768.161011,5.710998,1.23%,,,,,,,
03/12/2016,778.247986,778.247986,764.856018,13.391968,2.45%,,,,,,,
02/12/2016,757.544983,781.296021,757.544983,23.751038,2.41%,,,,,,,
01/12/2016,746.046021,758.275024,746.046021,12.229003,1.62%,,,,,,,
30/11/2016,736.283997,747.929016,736.265015,11.664001,0.99%,,,,,,,
29/11/2016,736.328979,737.471008,734.559021,2.911987,0.58%,,,,,,,
28/11/2016,732.484009,738.005981,732.484009,5.521972,0.91%,,,,,,,
27/11/2016,735.437012,739.018005,731.085022,7.932983,1.38%,,,,,,,
26/11/2016,741.510986,742.213989,729.625,12.588989,1.33%,,,,,,,
25/11/2016,740.442017,741.648987,734.591003,7.057984,1.37%,,,,,,,
24/11/2016,744.619995,746.83197,733.48999,13.34198,1.77%,,,,,,,
23/11/2016,751.741028,752.25,738.924011,13.325989,2.07%,,,,,,,
22/11/2016,739.643005,753.869995,736.526978,17.343017,1.95%,,,,,,,
21/11/2016,731.265015,741.721985,730.51001,11.211975,3.24%,,,,,,,
20/11/2016,751.879028,755.47998,717.94397,37.53601,3.28%,,,,,,,
19/11/2016,751.833008,756.237,744.46698,11.77002,1.87%,,,,,,,
18/11/2016,740.705017,752.882019,736.890015,15.992004,2.16%,,,,,,,
17/11/2016,744.875977,755.64502,739.510986,16.134034,3.85%,,,,,,,
16/11/2016,711.166992,747.61499,709.039001,38.575989,3.47%,,,,,,,
15/11/2016,705.794006,715.718018,705.26001,10.458008,1.21%,,,,,,,
14/11/2016,701.997009,706.283997,699.807983,6.476014,1.73%,,,,,,,
13/11/2016,705.195984,705.257019,687.315002,17.942017,2.17%,,,,,,,
12/11/2016,716.752014,717.14801,704.034973,13.113037,1.19%,,,,,,,
11/11/2016,715.554993,718.317993,714.409973,3.90802,1.09%,,,,,,,
10/11/2016,722.843994,723.018005,711.210022,11.807983,3.05%,,,,,,,
09/11/2016,709.825012,740.046021,708.609985,31.436036,2.99%,,,,,,,
08/11/2016,703.088989,712.987,702.390015,10.596985,1.51%,,,,,,,
07/11/2016,710.736023,710.736023,699.903015,10.833008,1.81%,,,,,,,
06/11/2016,703.812012,714.257996,699.559998,14.697998,1.74%,,,,,,,
05/11/2016,703.525024,707.51001,697.739014,9.770996,2.26%,,,,,,,
04/11/2016,689.124023,706.929993,685.562988,21.367005,5.99%,,,,,,,
03/11/2016,742.346008,745.77301,678.156006,67.617004,5.90%,,,,,,,
02/11/2016,730.065979,740.828979,722.348999,18.47998,3.82%,,,,,,,
01/11/2016,701.336975,736.452026,701.336975,35.115051,3.75%,,,,,,,
31/10/2016,702.640015,709.289001,691.682007,17.606994,2.47%,,,,,,,
30/10/2016,714.117981,714.117981,696.474976,17.643005,3.48%,,,,,,,
29/10/2016,690.289001,720.401978,690.052002,30.349976,2.66%,,,,,,,
28/10/2016,688,690.44397,684.161987,6.281983,1.24%,,,,,,,
27/10/2016,678.213989,688.593994,678.039978,10.554016,2.48%,,,,,,,
26/10/2016,657.677979,679.728027,657.677979,22.050048,2.51%,,,,,,,
25/10/2016,654.002014,664.424011,653.697998,10.726013,1.17%,,,,,,,
24/10/2016,657.161011,657.252014,652.594971,4.657043,0.90%,,,,,,,
23/10/2016,657.620972,661.129028,653.885986,7.243042,2.57%,,,,,,,
22/10/2016,633.135986,658.197021,632.849976,25.347045,2.28%,,,,,,,
21/10/2016,630.825012,634.093994,630.69397,3.400024,0.56%,,,,,,,
20/10/2016,630.663025,631.916992,628.257996,3.658996,1.14%,,,,,,,
19/10/2016,638.133972,638.874023,628.013,10.861023,1.22%,,,,,,,
